time phi1_2 psi1_2 phi2_3 psi2_3 phi2_4 psi2_4
3610.0 -1.439889 -0.614618 1.171509 -3.11328 -1.005567 2.434693
3620.0 -1.276715 -0.739519 1.174023 3.023786 -1.136731 2.499702
3630.0 -1.405351 -1.259201 1.054913 -2.975317 -1.148856 2.444837
3640.0 -1.382091 -0.958319 0.964474 3.105166 -1.152981 2.532199
3650.0 -1.28004 -1.004278 1.109945 3.119333 -1.359492 2.491671
3660.0 -0.921827 -0.552721 0.922704 3.000588 -1.152901 2.44198
3670.0 -1.186034 -0.619042 0.687505 -2.854603 -1.397394 2.366861
3680.0 -0.937866 -0.759727 1.221583 -3.134967 -1.139756 2.391542
3690.0 -1.23647 -1.038652 1.016226 -3.123516 -1.096953 2.225296
3700.0 -0.908251 -0.702933 1.269126 3.132063 -1.561547 2.530563
3710.0 -0.970547 2.065305 1.599068 -2.906646 -1.298229 2.498446
3720.0 -1.10204 2.239325 0.976381 -2.811221 -1.270913 2.310638
3730.0 -1.450652 2.566239 0.918891 -3.035225 -0.998387 2.417334
3740.0 -1.163539 -0.447413 0.585738 -2.867691 -1.320121 2.488228
3750.0 -1.156653 2.088175 0.779505 -3.048389 -1.004526 2.386184
3760.0 -1.21101 2.064018 0.80415 -3.045522 -1.356198 2.411755
3770.0 -1.19905 2.216116 0.93227 -3.101891 -1.404441 2.537121
3780.0 -1.336623 2.073306 1.129066 3.082991 -1.1092 2.373727
3790.0 -0.643935 -0.819764 1.110324 2.75835 -1.420736 2.563271
3800.0 -1.177722 -0.433482 0.747087 -2.802704 -1.143377 2.365384
3810.0 -1.105442 -0.577598 1.055936 -2.991804 -1.328667 2.390056
3820.0 -1.015621 -0.692236 0.968615 -2.97092 -1.398006 2.330042
3830.0 -1.477659 2.292736 1.225509 -2.673057 -1.666859 1.297317
3840.0 -0.980641 -0.443763 1.37143 2.766759 -1.400204 2.327492
3850.0 -1.320301 1.955571 0.953507 -2.35849 -1.138003 1.737204
3860.0 -0.984872 -0.764192 1.079327 -3.13762 -1.196493 2.352859
3870.0 -1.183265 2.100925 0.814698 -2.91571 -0.986508 2.32937
3880.0 -1.154024 2.041796 1.06346 -3.036348 -1.283154 2.619147
3890.0 -0.956469 1.986758 0.962595 -3.117055 -1.185721 2.353881
3900.0 -0.98294 -0.632875 0.876207 -2.927069 -1.452069 2.581974
3910.0 -0.985512 2.094729 0.951574 -2.895895 -1.073862 2.523119
3920.0 -0.838149 -0.7364 1.029097 -3.023649 -1.388189 2.182534
3930.0 -0.948381 1.982634 0.996131 -3.060811 -1.433299 2.529068
3940.0 -1.07217 -0.678728 1.149957 -3.101277 -1.021469 2.391795
3950.0 -0.728301 -0.623266 1.064941 -3.011548 -0.962928 2.421535
3960.0 -1.234725 -0.618205 0.872557 -2.898464 -1.322552 2.518004
3970.0 -1.39449 2.228945 0.871388 -3.140233 -1.263195 2.477088
3980.0 -1.1218 2.081651 0.891901 -2.943857 -1.158665 2.33926
3990.0 -1.179165 2.021466 0.969499 -2.950916 -1.01924 2.291503
4000.0 -1.04582 2.17517 1.154322 -2.421588 -1.355474 1.738069
4010.0 -1.441407 2.13959 1.168495 -2.76634 -1.424451 2.227691
4020.0 -1.160527 -0.386657 0.620412 -3.072658 -1.198277 2.46942
4030.0 -1.041368 -0.313515 1.067635 3.018751 -1.081076 2.258794
4040.0 -0.887428 1.944559 1.226732 3.015324 -1.211435 2.530726
4050.0 -0.67678 -0.745204 1.028947 3.131288 -1.472765 2.359414
4060.0 -1.000306 2.124351 0.844671 -2.657719 -1.040779 2.248604
4070.0 -1.105905 -0.5417 1.120011 -2.825239 -1.709456 1.565628
4080.0 -1.616785 1.330821 1.729576 -2.450946 -1.356332 2.290328
4090.0 -0.934411 -0.195501 1.260875 -2.706893 -1.539946 1.415502
4100.0 -1.192967 2.286509 1.068162 2.83804 -1.359807 2.402869
4110.0 -1.223014 -0.722098 0.819745 -2.775617 -2.216537 1.502558
4120.0 -0.970194 2.294851 1.009818 -3.134467 -1.383428 2.365722
4130.0 -1.107307 2.196342 0.939763 3.087139 -1.157116 2.411721
4140.0 -0.878854 2.22699 0.733074 -3.022206 -1.191842 2.328046
4150.0 -1.259041 2.156598 1.080051 -2.938732 -1.225472 2.554673
4160.0 -1.272051 2.192614 0.92472 -3.059509 -1.309031 2.699986
4170.0 -1.298965 -0.497246 1.945283 -2.480792 -1.056624 2.279628
4180.0 -1.159231 2.143091 1.035179 3.117364 -1.247982 2.388129
4190.0 -0.75477 -0.962036 1.144233 -3.018439 -1.188629 2.383
4200.0 -1.545531 2.438135 1.07664 -2.824317 -0.953287 2.666983
4210.0 -1.477665 0.545342 2.139342 -1.459089 -1.992398 1.461595
4220.0 -1.042641 -0.808479 1.012771 -3.062307 -1.299413 2.31645
4230.0 -1.187425 2.368934 0.956081 2.933535 -1.502864 2.309778
4240.0 -0.639253 -0.760269 1.817452 -2.924075 -1.011573 2.389919
4250.0 -1.195246 2.03778 1.045042 3.127194 -0.970776 2.384845
4260.0 -1.201588 2.051385 1.482918 -2.528419 -1.290336 1.912546
4270.0 -1.137954 -1.126338 1.898948 -2.863971 -1.291157 2.414766
4280.0 -1.196089 2.294215 1.097126 -3.050658 -1.21448 2.396432
4290.0 -1.289208 2.156977 1.047199 -2.929442 -0.955773 2.494916
4300.0 -1.216415 -0.673563 1.851241 -2.93369 -1.256561 2.375434
4310.0 -1.124967 -0.708317 1.149663 -3.055827 -1.276278 2.421865
4320.0 -1.081922 2.020371 1.014395 2.958432 -1.420733 2.377524
4330.0 -1.232884 2.171157 0.859422 -3.056647 -1.267216 2.499668
4340.0 -1.45906 -1.020684 0.836456 -2.84213 -1.208594 2.567775
4350.0 -1.247478 2.075891 0.959971 -3.004156 -1.299985 2.539233
4360.0 -1.15328 2.007142 0.873644 3.05537 -1.328481 2.612085
4370.0 -1.111897 2.264193 0.876414 2.949695 -1.45231 2.414724
4380.0 -1.147139 -0.514913 0.825993 -3.027028 -1.448372 2.358875
4390.0 -1.257741 2.154425 1.08517 -2.961888 -1.016727 2.430466
4400.0 -0.723256 -0.593851 0.72723 3.083628 -1.169561 2.763689
4410.0 -0.741024 1.896438 0.874491 -3.021159 -1.416625 2.448307
4420.0 -1.32988 2.280884 1.054489 3.002415 -1.280482 2.427545
4430.0 -1.24792 1.992037 0.97767 -3.029095 -1.4559 2.581653
4440.0 -1.345467 2.2703 1.057444 -2.874932 -1.235823 2.456167
4450.0 -1.368341 2.214537 1.134872 2.969992 -1.155822 2.544242
4460.0 -1.255699 2.139492 1.510877 -2.577484 -1.070848 2.469113
4470.0 -1.17578 -0.661973 1.063528 3.033478 -1.40292 2.339998
4480.0 -0.763674 -0.830377 1.048355 -2.956679 -1.298134 2.309378
4490.0 -1.087693 2.272357 0.883174 -3.083196 -1.169936 2.319964
4500.0 -0.958521 1.91367 0.916532 2.907854 -1.303569 2.445876
4510.0 -0.731124 1.836261 1.015329 3.06415 -1.226078 2.271136
4520.0 -1.243282 1.763478 0.822888 -3.074423 -1.328705 2.708585
4530.0 -1.398354 -0.278949 1.282725 3.017359 -1.411554 2.065004
4540.0 -0.789605 -0.97117 1.008256 3.102162 -1.387804 2.580944
4550.0 -1.418522 -0.825885 0.875675 3.111189 -1.270701 2.438075
4560.0 -0.988529 1.972557 1.001911 -2.976109 -1.199071 2.418477
4570.0 -0.822828 -0.644122 1.022231 -3.071485 -1.199971 2.343108
4580.0 -0.777503 -0.530567 0.829347 2.804097 -0.976892 2.269555
4590.0 -1.253618 2.402117 1.19327 3.035273 -1.120192 2.451776
4600.0 -1.293867 2.32535 0.712659 -3.018222 -1.436749 2.716322
4610.0 -1.311444 2.25665 1.346896 -2.689004 -1.290895 1.320641
4620.0 -1.214016 2.079402 0.78864 2.902857 -0.727258 2.798722
4630.0 -1.225452 2.114269 1.225323 -2.758852 -1.20218 1.486639
4640.0 -1.245589 2.086519 1.00316 -3.106724 -1.347355 1.677739
4650.0 -1.395534 2.272002 1.147563 3.130324 -1.347836 1.302377
4660.0 -0.885925 2.007698 1.175322 -3.114309 -0.992768 2.268125
4670.0 -1.266453 2.385605 1.252928 -2.513347 -1.448069 1.797099
4680.0 -1.033217 2.069774 1.021966 3.138406 -1.084769 2.319373
4690.0 -0.979298 2.083394 1.311735 3.076068 -1.304612 2.349121
4700.0 -1.183332 2.232173 0.984543 -3.03303 -1.357159 2.352829
4710.0 -1.239332 2.076839 0.792149 -2.851006 -1.142466 2.221646
4720.0 -0.882806 1.873315 1.17566 3.020782 -1.425847 2.539061
4730.0 -1.19195 2.064786 0.947583 3.1258 -1.077234 2.294808
4740.0 -0.974872 2.1968 1.236077 2.821995 -1.343073 2.603274
4750.0 -0.881155 1.912994 0.792239 -2.944056 -1.241989 2.403058
4760.0 -1.093552 2.039281 1.091637 3.123521 -1.469765 2.27276
4770.0 -0.933687 2.24415 1.062702 -2.997472 -1.276819 2.407553
4780.0 -1.350653 2.361534 0.900301 3.089197 -1.333786 2.465045
4790.0 -1.155341 2.11602 1.14068 3.12365 -1.387487 2.55003
4800.0 -0.985264 2.145895 1.235791 -2.882325 -1.1489 2.385318
4810.0 -1.183552 2.182647 0.8083 -2.732216 -1.114956 2.506867
4820.0 -1.311597 1.786849 0.611295 -3.125011 -1.240536 2.53768
4830.0 -1.089937 2.202079 0.978367 3.021043 -1.305767 2.361821
4840.0 -1.163332 2.452996 0.921478 -3.076282 -1.39655 2.481357
4850.0 -1.10859 2.216862 0.870447 3.029939 -1.444201 2.530155
4860.0 -1.21455 2.577451 0.812083 -3.062905 -1.35142 2.511922
4870.0 -1.362516 1.877426 0.884202 3.035697 -1.061411 2.659078
4880.0 -1.168221 2.102847 1.48636 -2.553727 -1.299987 2.248172
4890.0 -0.971713 2.293085 1.190809 -2.997414 -1.056421 2.348083
4900.0 -1.136894 2.261262 1.165336 -2.902398 -1.226455 2.61744
4910.0 -1.286044 2.386509 1.189473 -3.117825 -1.276179 2.473687
4920.0 -1.026131 2.366458 0.941632 -2.912325 -1.190188 2.515638
4930.0 -1.275307 2.255353 1.201992 -2.995308 -1.237234 2.303859
4940.0 -1.289395 1.862317 1.162755 -2.88616 -0.987167 2.861115
4950.0 -1.207433 2.301042 0.967688 -3.052906 -0.900133 2.249519
4960.0 -1.029553 2.236687 1.440209 -3.00252 -1.096326 2.052609
4970.0 -1.030082 2.523167 0.918538 -2.919875 -1.271301 2.532361
4980.0 -1.336053 2.06115 0.995481 -3.110166 -1.248347 2.539119
4990.0 -1.349584 1.891102 1.108398 -3.068943 -1.122876 2.552227
5000.0 -0.723084 1.760132 0.889089 -2.949036 -1.158632 2.623447
5010.0 -1.060337 2.268881 0.912943 -3.133845 -1.10806 2.464912
5020.0 -1.251922 2.128767 0.969248 -3.027471 -1.16364 2.546023
5030.0 -0.912453 1.897235 1.137512 -3.091294 -1.282669 2.251111
5040.0 -1.085742 2.389923 0.993487 -3.130244 -1.55727 2.555395
5050.0 -1.301124 1.957886 1.081799 -2.969065 -1.257553 2.48788
5060.0 -0.936581 2.057148 0.835294 3.103692 -1.340041 2.377675
5070.0 -0.983314 1.886105 0.511582 -3.030833 -1.215049 2.372446
5080.0 -1.318843 -1.445164 1.077963 -3.073401 -1.164005 2.736937
5090.0 -1.608653 -0.834246 1.041283 -3.087673 -1.390004 2.350391
5100.0 -1.024486 2.128048 1.792888 -2.922979 -1.130646 2.261727
5110.0 -1.107457 2.105273 1.439354 -2.860589 -1.105122 2.344796
5120.0 -1.598024 -0.752438 1.157666 -2.869637 -1.031161 2.434048
5130.0 -1.416552 -0.953265 1.426472 -2.818935 -1.195202 2.533326
5140.0 -1.242492 -0.860704 1.327227 -3.064703 -0.922776 2.467717
5150.0 -1.048052 -0.590457 1.112696 -2.923023 -0.877626 2.606987
5160.0 -1.146314 -0.370641 1.006693 -3.13195 -1.104272 2.577328
5170.0 -1.012002 2.094025 0.924402 -3.004795 -1.190096 2.270055
5180.0 -1.100411 2.046449 0.849017 3.081974 -1.304202 2.484017
5190.0 -1.23313 2.217442 0.89163 -3.08913 -0.994856 2.464588
5200.0 -1.147407 -0.866611 0.949563 -3.002643 -1.12635 2.141577
5210.0 -1.236161 -0.713503 1.02209 -3.112885 -1.365329 2.405428
5220.0 -1.01023 -0.414044 0.921367 -3.06763 -1.289236 2.522036
5230.0 -1.567956 2.170043 0.793949 3.021757 -1.363122 2.461362
5240.0 -1.056365 2.20458 0.958484 -3.066831 -1.121264 2.221228
5250.0 -1.38 -0.307603 0.993026 -2.912746 -1.210065 2.387624
5260.0 -0.933563 2.111858 0.790399 -3.073757 -1.179165 2.670991
5270.0 -1.333534 2.12856 1.124799 -2.953025 -0.890172 2.54299
5280.0 -1.03066 -0.402306 0.973975 3.045985 -1.488409 2.434182
5290.0 -1.128179 -0.680321 1.211898 -2.965826 -1.207524 2.269945
5300.0 -1.381351 -0.520485 0.992604 -2.787683 -0.802772 2.445268
5310.0 -1.170706 2.152665 0.906376 -2.963499 -1.043316 2.321466
5320.0 -1.345542 -0.210731 1.111689 3.090108 -1.414087 2.311091
5330.0 -1.074735 2.386384 0.877545 -2.800463 -0.982207 2.370476
5340.0 -0.972033 2.136904 0.828605 -3.076781 -1.288997 2.773711
5350.0 -0.967813 -0.57914 1.196066 3.020281 -1.387464 2.14769
5360.0 -0.698856 2.142049 1.17925 -3.065959 -1.058464 2.297415
5370.0 -1.077265 2.137687 1.012662 -2.976193 -1.319269 2.587782
5380.0 -1.187271 2.221503 0.751636 -3.031337 -1.167976 2.272727
5390.0 -1.419723 2.180738 1.139579 -3.098296 -1.074164 2.437237
5400.0 -1.012479 1.997379 0.858078 -3.085558 -1.026662 2.601941
5410.0 -0.859976 -0.647873 0.838035 -3.104668 -1.236566 2.456131
5420.0 -0.829128 -0.799132 0.80135 -2.862663 -0.988618 2.748207
5430.0 -0.723839 -0.838789 1.090015 2.993497 -1.173225 2.361498
5440.0 -1.174127 2.383281 0.874553 -2.916906 -1.211579 2.473845
5450.0 -1.26233 2.168252 1.039318 3.074777 -1.266655 2.566381
5460.0 -1.126401 -0.615707 0.970771 2.804194 -1.414122 2.37718
5470.0 -0.92391 2.091487 1.132147 -3.079928 -1.253766 2.443255
5480.0 -1.238583 2.508161 0.763548 -2.973011 -1.236985 2.488858
5490.0 -0.84925 -0.707092 1.017549 -3.136432 -1.345612 2.453372
5500.0 -1.147783 2.396476 1.005593 -3.130721 -1.258321 2.293804
5510.0 -0.893774 -0.509773 0.84219 -3.01626 -1.111259 2.532891
5520.0 -1.042149 -0.866902 0.783656 -2.864993 -0.896642 2.28336
5530.0 -1.308527 -0.349641 0.910129 3.061695 -1.294599 2.499062
5540.0 -1.042165 2.144229 0.972958 -3.125238 -1.223461 2.352795
5550.0 -1.260333 -0.380974 0.883387 -2.854634 -1.064445 2.599924
5560.0 -1.281966 2.127906 0.838428 2.981496 -1.513776 2.528933
5570.0 -1.129157 -0.5204 0.943441 -2.988332 -1.068606 2.428858
5580.0 -1.263703 2.25653 0.925064 -3.101037 -1.308082 2.559399
5590.0 -1.008846 2.123552 0.914702 -2.926016 -1.11327 2.539724
5600.0 -1.261588 -0.158082 0.697819 2.950907 -1.354167 2.404779
5610.0 -1.256352 -0.694441 0.636616 -3.021523 -1.236429 2.175625
5620.0 -1.17173 -0.690477 0.818966 3.06499 -1.170932 2.375111
5630.0 -1.221403 2.154671 1.338057 3.070945 -1.222403 2.496171
5640.0 -1.114378 1.602634 1.126649 -2.867988 -1.104342 2.822636
5650.0 -1.273586 -0.543452 0.740822 3.129937 -1.390622 2.276976
5660.0 -0.982483 2.134081 0.777163 -2.836169 -1.096093 2.3
5670.0 -1.242933 2.32096 1.335882 2.836128 -1.493794 2.397089
5680.0 -0.796688 1.919058 1.234846 -3.134925 -0.976212 2.325819
5690.0 -1.24656 1.984364 0.960976 3.139774 -1.261571 2.729598
5700.0 -1.208978 1.889906 0.963337 2.845338 -1.411942 2.55593
5710.0 -0.731439 1.854492 1.073466 3.027821 -1.383794 2.586177
5720.0 -1.177324 -0.39483 0.813367 -3.020978 -1.212128 2.455779
5730.0 -1.178631 2.42727 0.776905 -3.005491 -1.516954 2.460449
5740.0 -1.132328 1.886042 0.788184 -2.974194 -1.246386 2.47885
5750.0 -1.163543 -0.629352 0.89574 -3.044909 -1.207004 2.481173
5760.0 -1.06385 -0.577239 0.690374 -2.977388 -1.186489 2.549405
5770.0 -0.913843 2.119751 0.848946 -2.979715 -1.050482 2.415889
5780.0 -1.266253 1.958054 0.736847 -3.122789 -1.191367 2.666471
5790.0 -1.121375 -0.926508 0.977742 3.1381 -1.184309 2.505257
5800.0 -1.087067 -0.683932 1.334473 -3.130721 -1.076012 2.448654
5810.0 -0.919589 -0.667719 1.208856 -3.095354 -1.239305 2.333272
5820.0 -1.286351 -0.564503 0.9256 2.938486 -1.132482 2.466412
5830.0 -1.214527 2.147893 0.962021 3.061143 -1.301105 2.616558
5840.0 -0.931783 2.268541 0.908382 -2.953882 -1.330645 2.482497
5850.0 -0.877301 -0.749389 0.666475 -3.052414 -1.267812 2.438191
5860.0 -1.231912 2.185909 0.879598 -3.094583 -0.999082 2.278281
5870.0 -1.102303 1.942504 0.702163 -2.95298 -1.140745 2.501548
5880.0 -1.109519 2.00004 1.172097 2.916201 -1.105409 2.498267
5890.0 -1.087739 2.190417 1.090472 3.028917 -1.200126 2.191431
5900.0 -1.263389 2.266769 1.099533 3.105703 -1.358834 2.478359
5910.0 -1.309746 -0.771728 1.353958 3.090256 -1.185837 2.326616
5920.0 -1.283109 2.075449 0.813764 -3.028285 -1.15675 2.412522
5930.0 -1.009979 -0.784526 1.041371 2.995339 -1.343061 2.436508
5940.0 -1.065151 1.977629 1.006345 3.009974 -1.215993 2.333509
5950.0 -0.981141 -0.618484 0.997516 -2.969423 -0.99966 2.492162
5960.0 -0.728392 -0.752808 1.127504 -3.10319 -1.286545 2.509581
5970.0 -1.047388 -0.314006 0.666009 -2.996931 -1.023792 2.112261
5980.0 -1.118599 -0.762261 1.6428 3.122379 -1.342084 2.313593
5990.0 -1.088071 2.149253 0.755026 -3.019174 -1.10979 2.440865
6000.0 -1.474134 2.0282 0.990156 2.895257 -1.277901 2.551913
6010.0 -1.35919 2.105483 0.769711 3.032331 -1.290114 2.508764
6020.0 -1.151277 2.023067 0.789863 -2.953718 -1.161846 2.622462
6030.0 -1.017138 1.850873 0.893949 -3.08988 -1.430496 2.417796
6040.0 -1.282432 2.020236 0.922313 -2.988401 -1.10333 2.572313
6050.0 -0.832157 2.092783 0.925457 -3.124399 -1.363072 2.452147
6060.0 -1.177741 2.019592 1.121311 -3.054969 -1.280675 2.431517
6070.0 -0.999784 -0.946447 0.878436 -3.09489 -1.162359 2.280897
6080.0 -1.191163 2.119541 1.048367 -3.099923 -1.194097 2.606849
6090.0 -1.416507 2.252007 1.593344 -1.629917 -1.164877 2.733079
6100.0 -1.652177 2.166694 1.070497 3.088467 -1.114323 2.556682
6110.0 -1.079607 1.874239 0.706251 3.120096 -1.222077 2.358614
6120.0 -1.027343 1.955597 0.956275 -2.984379 -1.238191 2.594031
6130.0 -1.250513 2.11454 1.285106 -3.034437 -1.1898 2.564992
6140.0 -1.162893 2.151314 1.506126 -2.788618 -1.409298 2.603242
6150.0 -1.436112 2.211718 0.753536 -2.9669 -1.149769 2.346976
6160.0 -1.402008 2.065739 1.19497 -2.842089 -1.350362 1.811946
6170.0 -0.823945 1.816026 0.946477 -3.011337 -1.256413 2.336148
6180.0 -1.32261 2.095659 1.406149 -2.930073 -1.426581 2.607222
6190.0 -1.086927 2.37422 1.939696 -2.768996 -0.956018 2.536172
6200.0 -1.163865 -0.852981 0.804516 -3.009817 -1.028605 2.393035
6210.0 -1.357212 -1.106959 1.10882 3.00995 -0.827349 2.490404
6220.0 -1.16742 2.130885 1.14057 -2.849288 -1.405351 2.332114
6230.0 -1.544548 2.423372 1.378634 -2.650309 -0.84365 2.154863
6240.0 -1.214968 1.993998 0.952999 -2.883892 -1.232272 2.20659
6250.0 -1.138788 2.068839 0.887368 -3.034895 -1.228267 2.647878
6260.0 -1.145767 2.296525 0.75725 -2.839235 -1.066243 2.376588
6270.0 -1.143711 2.247653 1.032358 3.076923 -1.174561 2.25804
6280.0 -1.11316 2.420787 0.908384 -2.991847 -1.318607 2.499463
6290.0 -1.308421 2.240616 1.334994 -2.626098 -1.203236 2.745236
6300.0 -1.288521 2.356166 1.232247 -2.509151 -1.144134 2.710813
6310.0 -1.213672 1.864983 0.678897 -3.09429 -1.411815 2.521397
6320.0 -1.311191 2.414745 1.265211 -2.803437 -0.943976 2.400397
6330.0 -1.318701 2.200027 1.78763 -2.511976 -0.803005 2.294616
6340.0 -0.814297 2.036605 0.625719 -2.99162 -1.225108 2.453137
6350.0 -1.258928 2.330517 0.959719 -2.591093 -1.322105 1.529718
6360.0 -1.050167 2.097899 0.58847 -3.007367 -1.074007 2.297407
6370.0 -1.148969 1.995247 0.840948 -2.796949 -1.245046 1.955051
6380.0 -1.407337 2.297513 1.518841 -1.880878 -1.226918 2.260625
6390.0 -1.301081 2.185553 1.675372 -2.775817 -0.868693 2.441463
6400.0 -1.261102 2.148862 1.081113 -2.408502 -1.428181 1.794781
6410.0 -1.28164 -0.373863 0.986822 2.994719 -1.531251 2.470469
6420.0 -1.454681 2.060988 1.047604 -2.506872 -1.358523 1.942338
6430.0 -0.832108 -0.70932 1.02916 3.111452 -1.193534 2.333742
6440.0 -1.189212 0.03862 0.797876 -2.9406 -1.464267 2.290426
6450.0 -0.936002 1.984584 0.871945 2.995376 -1.54891 2.462136
6460.0 -0.970486 1.878016 0.953763 3.035848 -1.327781 2.359658
6470.0 -1.14532 2.017032 0.715389 -2.895531 -1.005777 2.392766
6480.0 -1.411903 -1.224961 0.745205 -2.790901 -1.173403 2.545798
6490.0 -1.468778 -1.058082 1.156968 3.100874 -1.445825 2.42769
6500.0 -1.213295 1.915343 0.958354 -3.108546 -1.081476 2.452304
6510.0 -1.209047 1.947136 1.060942 -3.102466 -1.295524 2.541681
6520.0 -1.374909 1.970882 1.129879 -3.06567 -1.279207 2.606799
6530.0 -0.958898 -1.01794 0.868556 -2.902022 -1.265211 2.551624
6540.0 -1.202983 2.004379 1.008435 -2.862811 -1.099714 2.275332
6550.0 -1.260614 -0.497552 1.267085 3.03065 -1.184171 2.3012
6560.0 -1.164641 2.179056 0.818558 2.978528 -1.122326 2.386564
6570.0 -1.617066 -1.279688 0.937005 -3.032889 -1.197717 2.443737
6580.0 -1.563067 -1.165368 0.816519 -2.779897 -1.287579 2.537671
6590.0 -1.446809 -1.16434 1.479055 2.933395 -0.932707 2.463692
6600.0 -1.17562 -0.881838 0.905341 -3.041036 -0.991789 2.316782
6610.0 -1.085068 2.1846 0.854829 3.111645 -1.349245 2.437322
6620.0 -1.17189 2.33957 0.983974 3.07407 -1.3726 2.631063
6630.0 -1.323286 -1.000647 0.826365 2.886978 -1.479598 2.465437
6640.0 -1.380444 -0.429901 0.984128 -3.111617 -1.07259 2.550063
6650.0 -1.207844 2.301505 1.246191 3.053751 -1.073106 2.387836
6660.0 -1.237502 1.949986 0.839812 -2.948082 -1.169813 2.357506
6670.0 -1.351624 -0.259296 1.086668 -3.113893 -1.450906 2.364504
6680.0 -1.332492 2.219925 1.263517 -2.706687 -1.024105 2.220444
6690.0 -1.190284 -0.952961 0.929452 -3.132317 -1.377649 2.446705
6700.0 -1.416795 2.029198 0.977233 -3.108915 -1.354036 2.31014
6710.0 -1.474577 -1.025002 0.888565 3.127141 -1.152993 2.49064
6720.0 -1.150891 -0.822195 1.079825 3.008622 -1.31763 2.465958
6730.0 -1.209084 1.994752 0.905946 -3.127144 -1.07518 2.325384
6740.0 -1.475689 1.811681 1.246139 -2.725745 -1.038708 1.895392
6750.0 -1.359326 2.136469 0.974713 -3.085046 -1.159196 2.58441
6760.0 -1.387981 -1.178623 0.875775 -3.122445 -1.504268 2.55788
6770.0 -1.217116 2.577053 0.858435 -2.796405 -1.182483 2.368258
6780.0 -0.791209 1.85488 1.156008 -3.123162 -1.174504 2.576086
6790.0 -1.262229 1.848666 0.859311 -3.122926 -1.217297 2.441492
6800.0 -1.208762 2.267979 0.865274 -2.797949 -1.253232 2.442866
6810.0 -1.500775 2.243513 1.469291 -2.840932 -1.415818 2.376801
6820.0 -1.218495 1.949487 1.033259 -3.072224 -1.244629 2.290758
6830.0 -1.210891 2.110718 1.309396 -2.664451 -1.28609 2.663787
6840.0 -1.382016 2.273375 0.689963 -3.029322 -1.06992 2.572888
6850.0 -1.538497 -1.192723 0.996015 -2.560923 -1.004066 2.5035
6860.0 -1.315328 2.424348 1.494139 -2.714713 -1.361844 2.602372
6870.0 -1.357722 2.263474 0.855734 -2.98213 -1.070588 2.474182
6880.0 -1.285304 2.01437 0.88295 -3.141413 -1.212878 2.489206
6890.0 -1.310629 1.992476 0.963618 2.974856 -1.39946 2.687331
6900.0 -0.845749 1.894314 0.8279 -2.944488 -1.200904 2.319524
6910.0 -1.426732 2.278607 1.031926 -3.012008 -1.447175 2.349861
6920.0 -1.085828 1.862799 1.077414 2.96617 -1.434137 2.507504
6930.0 -1.010938 2.101333 1.03468 2.992463 -1.312775 2.497646
6940.0 -1.354053 2.251645 0.948941 -3.095603 -1.132065 2.359602
6950.0 -1.198511 2.124026 0.88051 -2.90759 -1.393673 2.544039
6960.0 -1.558303 2.219084 1.141541 -2.451351 -1.096712 1.909346
6970.0 -1.27371 2.078547 0.973144 3.037078 -1.183014 2.471154
6980.0 -0.905328 -0.630747 0.975892 3.048136 -1.113791 2.694246
6990.0 -1.534774 2.156649 1.220633 -2.990246 -1.114022 2.392974
7000.0 -1.1496 2.332995 0.970796 -3.002233 -1.273157 2.533326
7010.0 -1.570849 2.502314 1.310738 -3.032345 -1.397445 2.179413
7020.0 -1.328944 2.412767 1.326865 -2.871598 -0.78988 2.345054
7030.0 -1.003536 1.980837 0.665361 -3.099841 -1.343757 2.473014
7040.0 -1.126475 2.089401 1.101657 -2.702037 -0.961445 2.230556
7050.0 -0.911661 2.106926 0.971276 -3.12419 -1.412346 2.377771
7060.0 -1.524019 2.29838 1.387305 -2.790885 -1.463344 2.289818
7070.0 -1.353281 2.23551 1.306101 -2.848312 -1.330844 2.363838
7080.0 -1.340283 2.12046 1.24818 -2.859514 -1.475998 1.794237
7090.0 -1.051893 1.974454 1.11103 3.00871 -1.18513 2.422593
