time phi1_2 psi1_2 phi2_3 psi2_3 phi3_4 psi3_4 omega3_4
176220.0 -1.278443 2.119788 -1.224092 1.915422 1.001344 2.614917 -2.956783
176230.0 -1.283355 2.062241 -1.345265 -0.795318 1.145098 3.056207 -3.071789
176240.0 -1.440335 2.203121 -1.28623 2.440322 1.253167 -2.848126 2.715438
176250.0 -1.777216 1.147704 -1.569721 1.067783 1.316748 -2.660921 3.009241
176260.0 -1.309878 1.841731 -1.374381 2.200711 1.069433 -3.139997 -2.998081
176270.0 -1.11784 2.185194 -1.491809 2.002564 1.54132 3.055695 3.00265
176280.0 -1.324157 1.915922 -1.14872 2.08641 1.30747 3.086248 -3.046451
176290.0 -1.611814 1.763983 -1.253685 2.229336 1.241426 3.040143 -2.905433
176300.0 -1.710662 1.506469 -0.973734 1.935452 0.894997 0.896593 2.942202
176310.0 -1.675997 1.896312 -1.219523 1.990791 1.299734 -3.048821 2.92317
176320.0 -1.658479 1.542718 -1.378209 1.767504 1.469805 2.744618 3.030659
176330.0 -1.20676 1.921124 -1.264079 2.064765 1.59724 1.575788 -3.128619
176340.0 -0.986014 -0.373212 -1.67405 1.84676 0.930459 3.136399 -2.921839
176350.0 -0.985002 1.793621 -1.011932 1.882793 1.231385 1.032564 2.820882
176360.0 -1.219543 1.809259 -0.797449 2.375533 1.212025 1.271185 3.081644
176370.0 -1.100343 2.000673 -1.255599 2.180518 1.098671 1.310055 -2.582753
176380.0 -1.334887 2.325481 -1.13718 1.761504 1.38061 1.624361 0.920368
176390.0 -1.277082 2.128106 -1.149687 2.254998 1.244119 1.752612 -2.839507
176400.0 -1.23161 1.794229 -1.499198 0.923197 1.058732 -3.009432 3.076443
176410.0 -1.154651 -0.517761 -1.06444 2.047459 1.131005 3.124721 2.990571
176420.0 -1.035694 -0.491227 -1.017098 1.876955 1.161674 2.83331 2.990636
176430.0 -1.281318 1.868959 -1.337401 2.263272 1.139013 3.092937 -3.103205
176440.0 -1.632964 1.318669 -1.74257 1.966823 1.367091 -2.986563 -3.115038
176450.0 -1.258219 1.879412 -1.568158 1.701656 1.177211 -3.083157 -2.825332
176460.0 -0.850511 1.634658 -1.517843 1.182838 1.00971 2.961509 -2.724036
176470.0 -1.198332 2.17113 -1.764663 1.370518 1.292552 3.103137 0.914836
176480.0 -0.827558 2.073171 -1.630085 0.83663 0.981398 -2.797099 1.191594
176490.0 -1.497108 1.335938 -1.580149 1.989953 1.301183 2.785744 3.004788
176500.0 -1.512358 0.73111 -1.440499 1.865034 1.375952 2.603955 3.07102
176510.0 -1.194664 2.411324 -1.493501 1.314991 1.236851 -2.768244 3.080538
176520.0 -1.501277 1.622416 -1.5723 1.940599 1.090308 3.073077 2.887122
176530.0 -1.529735 2.049887 -1.666052 1.474605 1.241797 3.103818 -3.12229
176540.0 -1.405299 1.722628 -1.45904 1.886412 1.093556 3.103636 3.131473
176550.0 -1.602487 1.489041 -1.323721 1.856236 1.146745 3.005355 1.11912
176560.0 -1.522661 1.993511 -1.490566 1.680927 1.077824 2.986526 -2.734222
176570.0 -1.071738 1.775167 -1.673082 1.961704 1.055378 -2.82172 3.041704
176580.0 -1.779012 1.238092 -1.65524 2.19497 1.228606 3.110633 -3.075722
176590.0 -1.158469 1.93162 -1.343557 2.14035 1.032256 3.138015 3.045146
176600.0 -1.432878 1.729835 -1.486394 2.296871 1.222918 3.064903 3.111403
176610.0 -1.470674 1.893658 -1.332898 2.168613 1.22785 -3.102889 -3.1153
176620.0 -1.343837 1.678933 -1.312037 1.669832 1.020493 2.636089 -3.141587
176630.0 -1.513721 1.896915 -1.487138 1.466303 1.091816 -3.073777 -3.086571
176640.0 -1.560379 1.880866 -1.515481 2.184062 1.107531 -3.119538 3.066901
176650.0 -1.517637 1.791348 -1.70383 1.590315 1.066792 -3.08208 -3.038894
176660.0 -1.244117 2.304123 -1.16739 2.115639 0.925606 -3.006066 -3.04932
176670.0 -1.278498 -0.863618 -1.174921 1.955915 1.036323 -2.923833 1.018154
176680.0 -2.007942 1.38913 -1.62504 2.161567 1.116077 2.997829 2.930766
176690.0 -1.581021 1.652677 -0.937276 2.00497 1.091572 3.019719 3.018394
176700.0 -1.611974 1.118624 -1.28451 1.779491 0.99165 2.894623 -2.870209
176710.0 -1.56057 1.28667 -1.372061 2.184766 1.155912 -3.120249 -3.065031
176720.0 -0.894927 1.816867 -1.113236 1.760067 1.059288 3.06047 3.039618
176730.0 -1.402785 2.31613 -1.25364 2.099462 1.0702 2.924906 -2.954801
176740.0 -1.675739 1.730605 -1.472142 2.141132 0.756209 -3.032194 -3.125656
176750.0 -1.357646 1.725053 -1.766127 1.620217 1.158611 -3.023774 -3.083033
176760.0 -1.050477 2.349312 -1.123578 1.955961 1.179981 3.095993 2.902112
176770.0 -1.461147 2.076099 -1.929878 1.870549 1.215652 -2.890079 1.07673
176780.0 -1.368645 2.115718 -1.898136 1.427852 0.869572 2.956616 0.883845
176790.0 -1.42075 1.427152 -1.524077 1.945966 1.082128 2.482392 3.112149
176800.0 -1.25216 2.178911 -1.144585 1.959765 1.142239 2.841762 3.116488
176810.0 -1.173361 2.036565 -1.402044 2.167925 1.05931 2.977371 -3.09178
176820.0 -1.054421 1.68998 -1.140261 1.98762 1.05653 -3.003526 3.094046
176830.0 -1.548704 1.719501 -0.994794 1.894517 0.738179 3.122254 -3.091516
176840.0 -1.635198 1.123133 -1.410384 2.134035 1.340614 3.10014 2.984572
176850.0 -1.277646 0.716919 -1.486681 1.58743 1.058263 3.045741 2.993156
176860.0 -1.764375 1.090837 -1.284882 1.924675 0.938952 2.889607 -3.122336
176870.0 -0.970343 2.066906 -1.204955 2.293128 1.077365 -3.039594 -3.088517
176880.0 -1.871522 1.638466 -1.375262 2.053982 1.253808 -2.995841 2.812685
176890.0 -1.413873 1.553884 -1.400985 2.254508 1.413462 -3.120752 -3.108303
176900.0 -1.534319 1.762052 -1.495255 1.91856 1.143095 2.667977 -3.085854
176910.0 -1.863751 1.328508 -1.232856 2.075336 1.176519 -3.000488 2.958041
176920.0 -1.755982 1.801901 -1.701653 1.733855 1.121107 -2.97435 -3.110602
176930.0 -1.388273 1.670227 -1.642865 2.128991 1.060797 -3.045949 3.136507
176940.0 -1.398442 1.948296 -1.292193 1.755792 1.079537 2.823046 -3.041382
176950.0 -1.156254 1.951469 -1.22326 2.052734 1.333602 -3.073425 1.099912
176960.0 -1.554915 1.419661 -1.680002 0.934047 0.970216 2.992514 2.873704
176970.0 -1.217567 2.02953 -1.559536 2.012638 1.154088 2.962843 1.027684
176980.0 -1.532993 1.32972 -1.480659 1.341552 1.396715 2.995961 2.991339
176990.0 -1.985955 1.206976 -1.531352 1.514227 1.243701 2.994506 3.066464
177000.0 -1.336905 2.210678 -1.47965 1.496438 1.028642 -3.092044 -2.953014
177010.0 -1.526863 1.458132 -1.487941 1.934651 1.01327 -3.053264 2.908928
177020.0 -1.302239 1.970576 -1.448902 1.737807 1.275612 2.751728 2.984473
177030.0 -1.33934 1.690603 -1.366298 1.476179 1.219597 2.711519 3.069499
177040.0 -1.008195 2.039428 -1.31705 1.95376 1.120614 -3.03259 3.029917
177050.0 -1.154836 2.019575 -1.182186 2.234205 0.966416 2.846428 3.136761
177060.0 -1.253333 2.212988 -0.747747 1.844013 1.228782 2.906283 -3.097131
177070.0 -1.212135 2.075979 -1.080789 2.037985 1.013682 3.087387 2.868766
177080.0 -1.379132 1.985675 -1.556871 2.036435 1.029714 -2.831574 3.008203
177090.0 -1.638697 1.641148 -1.018324 2.063694 0.811643 3.076772 -3.084959
177100.0 -1.567699 1.693885 -1.19515 1.914645 0.890759 2.98785 -3.140188
177110.0 -1.053168 2.321264 -1.503307 2.309186 1.041674 2.878343 -2.971757
177120.0 -1.590487 1.283823 -1.062974 1.667604 1.094203 3.065139 1.032333
177130.0 -1.924708 1.353077 -1.296854 -0.688381 1.108188 -3.139187 0.509247
177140.0 -1.631392 1.144912 -1.342231 2.148 1.183629 3.031351 1.11209
177150.0 -1.840358 1.260978 -1.386842 1.702714 1.089398 3.132897 1.341791
177160.0 -1.640995 1.508056 -1.392939 1.953771 1.061229 3.063182 -3.098615
177170.0 -1.647149 1.292394 -0.850473 -0.88513 1.25029 2.935577 1.017944
177180.0 -1.72381 0.770552 -0.988914 1.906351 1.394288 2.81997 2.943476
177190.0 -1.366832 2.233722 -1.085735 1.850973 1.29907 1.223805 3.038347
177200.0 -1.425346 1.947744 -1.480507 2.037046 1.203227 1.436216 3.125898
177210.0 -1.893068 1.59305 -1.66512 1.511871 1.188489 -3.004906 3.107899
177220.0 -1.459439 1.538796 -1.386007 1.706823 1.087947 2.994739 3.109726
177230.0 -1.632569 1.247705 -1.243242 2.014578 1.261899 2.439045 -3.139262
177240.0 -1.930209 1.322519 -1.339568 2.025364 0.815279 -3.113444 -2.892448
177250.0 -1.793936 1.246549 -1.06609 1.867309 1.109044 3.073608 3.033977
177260.0 -1.978733 1.39925 -1.197526 1.70538 1.125171 3.135647 0.793702
177270.0 -1.614583 1.421042 -1.584686 1.705236 1.096447 -3.13005 0.992039
177280.0 -1.310703 2.279768 -1.427842 1.747616 1.386038 -3.126973 -3.011856
177290.0 -1.244475 2.190654 -1.383665 1.625912 1.061453 2.713057 -2.890749
177300.0 -1.699131 1.613798 -2.120313 1.769331 1.448915 -2.695328 -3.053163
177310.0 -1.707408 1.652956 -0.935678 -0.592982 1.341478 -3.112867 0.92655
177320.0 -1.456343 1.072896 -1.460344 2.038202 0.941239 -2.888991 3.079138
177330.0 -1.002771 2.145705 -1.848326 1.483216 1.241777 -2.821426 -2.947567
177340.0 -1.240446 1.978176 -1.541306 1.789786 1.478888 3.129365 1.209229
177350.0 -1.374034 1.804277 -1.169409 1.982317 1.344058 -2.900011 1.128839
177360.0 -1.353083 1.98925 -0.956632 1.87961 1.24136 2.941476 1.082779
177370.0 -1.486049 1.086546 -1.263436 1.977278 1.033945 2.781223 -2.823045
177380.0 -1.443782 0.672182 -1.019739 2.010526 1.015789 2.929797 -2.985382
177390.0 -1.591566 1.171533 -1.264245 2.143532 1.14004 -3.053913 3.127593
177400.0 -1.177307 1.941621 -1.203184 2.014861 1.535622 -2.787544 1.168772
177410.0 -1.175977 0.317471 -1.304714 2.007991 0.975989 3.050764 -2.942486
177420.0 -1.407573 1.82219 -1.268554 1.174347 1.396064 -2.893418 1.072018
177430.0 -1.390293 0.982637 -1.631643 1.276325 1.260665 -2.964193 -2.966864
177440.0 -1.526305 0.64259 -1.686942 1.391942 1.470898 3.136988 -3.061474
177450.0 -0.957227 -0.591723 -1.69538 1.236264 1.465295 2.963875 -2.824497
177460.0 -1.992172 1.290327 -1.888086 -1.250959 0.900525 -3.071754 1.290001
177470.0 -1.672411 1.743244 -1.588393 -1.111447 1.241183 -2.966144 1.122517
177480.0 -0.985204 -0.597257 -1.582438 1.248848 1.301719 -2.931245 3.044958
177490.0 -1.209381 -0.489477 -1.856272 1.411942 1.574842 -3.07788 -3.06312
177500.0 -1.05264 -0.733332 -1.640146 1.660965 1.140594 3.103295 3.08143
177510.0 -1.224731 -0.936999 -1.580123 0.94101 1.120347 -3.049904 2.944654
177520.0 -1.269651 -1.416884 -1.332134 1.536279 0.897782 2.682773 -3.068328
177530.0 -1.260378 1.965555 -1.329875 2.166746 1.053447 2.53596 0.888899
177540.0 -1.316335 1.847504 -1.486178 2.089539 1.435967 2.944366 0.797349
177550.0 -0.945262 1.846516 -1.446785 1.696126 1.416509 -3.004299 0.991207
177560.0 -0.983399 2.122523 0.963813 2.097629 2.142333 3.008369 1.136062
177570.0 -1.880736 1.370845 -1.417539 -0.814913 1.301644 1.878611 1.101958
177580.0 -1.149348 1.81611 -1.190833 2.218338 1.209546 -2.924276 1.026688
177590.0 -1.476283 1.726274 -1.742285 2.307982 1.136937 2.685078 1.103581
177600.0 -1.679362 1.523859 -1.581747 2.118671 1.347115 -2.849964 0.9362
177610.0 -1.567059 1.644639 -1.144712 -0.716426 1.322437 1.357828 0.683514
177620.0 -1.548568 1.422651 -1.166109 -0.431359 1.17523 1.533711 0.988511
177630.0 -1.376497 2.068822 -2.538084 1.544026 1.359469 -2.828215 1.136184
177640.0 -1.076709 2.090087 -1.428087 1.981673 1.38657 -3.094263 1.060217
177650.0 -1.02472 1.993168 -1.23464 2.106434 1.435921 -2.964199 1.211939
177660.0 -1.397662 1.883401 -1.111637 1.950373 0.961793 -3.104134 3.043311
177670.0 -1.374594 2.022888 -1.491781 2.005961 1.18415 3.138382 -3.079053
177680.0 -1.342187 2.318248 -1.31372 1.691203 1.062599 2.990802 2.847456
177690.0 -1.386409 2.093417 -1.514363 1.712052 1.181191 2.686596 3.025274
177700.0 -1.284273 2.188117 -1.4499 1.077083 1.293978 -2.928948 -2.976019
177710.0 -1.145323 1.448907 -1.171275 -0.542436 1.376966 1.255265 0.596079
177720.0 -1.085139 2.157055 -1.759017 1.479821 1.124895 -3.020041 -2.942896
177730.0 -1.326567 1.734871 -1.482088 1.928431 0.90523 -3.006059 -3.058024
177740.0 -1.326119 2.131134 -1.182801 2.069878 1.185013 -3.089454 2.931815
177750.0 -1.518751 1.893024 -1.131052 2.084173 0.964936 2.773281 3.066847
177760.0 -1.443711 2.320034 -1.460093 2.031012 1.036641 2.898448 -2.947284
177770.0 -1.472434 2.102089 -1.459947 2.344297 1.124185 -2.999017 3.096997
177780.0 -1.279512 2.11007 -1.231386 2.289781 1.186585 3.036971 -3.080666
177790.0 -1.004176 1.892915 -1.077903 1.842997 1.304901 -2.900902 0.998106
177800.0 -1.322118 2.097991 -1.17634 2.126861 1.193507 -2.91818 2.960828
177810.0 -1.354605 2.149784 -1.24431 1.885103 1.164445 -3.073944 3.05918
177820.0 -1.174313 1.929796 -1.588251 1.727044 1.115352 2.922843 -3.066454
177830.0 -1.074128 2.121879 -1.637843 1.776386 1.151207 3.04854 -3.134376
177840.0 -1.499695 1.97792 -1.341649 -1.178398 1.075014 3.063525 0.990759
177850.0 -1.634957 1.331665 -1.309271 1.878822 1.234161 2.965404 3.008697
177860.0 -1.608632 1.571193 -1.474208 -1.657946 0.856913 -3.103072 0.928334
177870.0 -1.740011 1.394368 -1.494277 1.942266 1.26458 3.076253 2.998267
177880.0 -1.375082 1.713303 -1.188472 2.046404 1.17873 2.817392 3.043911
177890.0 -1.296818 1.993001 -0.635031 1.79957 1.204378 3.095642 0.851934
177900.0 -1.918846 1.10289 -1.173153 1.997821 1.276461 2.790245 3.10764
177910.0 -0.98117 1.9598 -1.172759 1.881335 1.135221 3.005476 1.118287
177920.0 -1.62938 1.811375 -1.392831 1.88405 1.154742 -3.039585 -3.141372
177930.0 -1.341588 2.260337 -1.685186 1.813412 1.249774 3.130758 -3.106287
177940.0 -1.579403 1.815094 -1.217938 2.028396 1.100286 2.940068 -3.109124
177950.0 -1.431146 2.156333 -0.988597 1.881456 1.129579 -3.136919 3.065326
177960.0 -1.123849 2.094423 -1.304673 1.857058 1.23418 2.967242 2.980544
177970.0 -1.27006 2.370495 -1.513607 1.274783 1.14893 -2.934202 -2.921463
177980.0 -1.20967 2.11982 -1.45194 1.682167 1.225824 2.683506 -3.085014
177990.0 -1.097597 2.476283 -1.519281 1.652976 1.179308 2.871716 -3.052086
178000.0 -1.446884 1.504615 -1.490675 1.941353 1.121309 2.963339 3.108527
178010.0 -1.657511 1.055373 -1.236078 2.196304 1.100709 -3.053933 -3.049721
178020.0 -1.283126 2.057279 -1.499243 1.88528 1.306534 3.092443 1.016327
178030.0 -1.295226 1.955231 -1.657579 1.383645 0.926576 3.139685 -2.98018
178040.0 -1.41916 1.631972 -2.10113 1.770197 1.180141 1.917598 -3.082682
178050.0 -1.239505 2.402333 -1.564417 1.058239 1.39374 3.106996 2.749426
178060.0 -1.545298 1.824094 -1.338622 1.879899 1.272588 3.113893 -3.102877
178070.0 -1.36642 1.655733 -1.412806 2.412392 1.166337 -3.043164 2.958444
178080.0 -1.437086 2.013795 -1.26243 1.869178 1.215925 3.014704 3.098839
178090.0 -1.134631 2.018012 -1.304786 2.132513 1.146162 2.619126 -3.072596
178100.0 -0.771314 1.803713 -1.186799 2.159074 1.132866 3.083205 -3.104973
178110.0 -0.819144 1.936816 -1.249598 2.035658 1.034398 2.947569 -3.115659
178120.0 -1.628904 1.773246 -1.506782 1.748788 0.912049 2.987482 2.418018
178130.0 -1.049316 1.902626 -1.523537 1.333065 0.947635 2.778543 -2.906349
178140.0 -1.816844 1.444128 -1.758894 1.301849 0.978576 -2.909059 3.057235
178150.0 -1.366714 1.860998 -1.33214 1.908814 1.079902 2.809026 -3.087272
178160.0 -1.21757 1.753153 -1.428224 2.343136 1.199718 -2.931062 3.064369
178170.0 -1.63023 1.337383 -1.564611 1.472785 0.835096 3.040271 2.977042
178180.0 -1.082298 1.893956 -1.643739 1.974249 1.353611 3.121899 -3.029648
178190.0 -1.212461 2.530272 -0.98471 1.695643 1.171638 -3.10022 1.209823
178200.0 -1.368494 2.00747 -1.450713 2.126863 0.867068 3.136056 -2.993698
178210.0 -1.067209 1.912292 -1.312108 2.056649 1.161329 2.604322 0.79191
178220.0 -1.359614 2.237204 -1.597657 1.463444 1.113038 2.969841 -2.904848
178230.0 -1.248496 1.777736 -1.209078 2.035437 1.092491 2.922152 -3.091533
178240.0 -1.541035 1.543106 -1.004363 2.022509 1.039744 3.044254 2.970057
178250.0 -1.428033 2.12736 -1.186603 1.760336 1.092001 2.944497 3.062572
178260.0 -1.13154 2.01897 -1.218971 1.799464 1.19511 2.926881 3.133364
178270.0 -1.255505 1.964294 -1.102412 1.917904 0.835693 -3.128542 -3.033359
178280.0 -1.326896 1.82861 -1.425186 1.820702 1.300666 2.715054 -3.047617
178290.0 -0.940955 2.31 -1.432598 1.82722 0.990354 2.902659 -2.9023
178300.0 -0.992988 2.095208 -1.152896 1.838915 1.150648 3.124287 3.137452
178310.0 -1.122676 1.829173 -1.439052 1.667685 1.16313 -2.739607 0.53732
178320.0 -1.270644 1.921543 -1.430674 2.117643 0.900059 2.364398 -3.045073
178330.0 -1.300777 1.894317 -1.400652 1.928767 1.387305 2.979754 -3.100877
178340.0 -1.197668 2.027214 -1.159172 1.963753 1.051594 2.905593 3.069152
178350.0 -1.397838 2.04537 -1.462517 2.021923 1.307012 -3.133938 3.060108
178360.0 -1.184187 2.040462 -1.381512 1.660472 1.048881 -3.021314 -3.072274
178370.0 -1.189477 2.038209 -1.382723 1.598565 1.173913 3.099669 -3.118556
178380.0 -1.447787 1.517361 -1.224215 1.978933 1.464773 -3.014998 3.009064
178390.0 -1.230397 2.017862 -1.411848 2.0789 1.034838 3.13317 -3.022329
178400.0 -0.948524 -0.634244 -1.329829 2.059876 0.882636 -3.048481 -2.898623
178410.0 -1.309482 1.652373 -0.913556 1.878245 1.263797 3.020733 -3.076718
178420.0 -0.959908 -0.38041 -1.464527 2.297235 1.148706 -3.062104 3.059388
178430.0 -0.818716 1.99682 -1.1982 2.074568 1.05129 3.03267 3.019261
178440.0 -1.547397 2.114619 -1.07558 2.019681 0.921898 -3.004514 -3.124636
178450.0 -1.347855 2.012921 -1.152647 2.138713 0.936288 -3.021779 3.089849
178460.0 -1.101502 -0.637186 -1.225774 2.12599 1.079582 -3.044224 2.878431
178470.0 -1.165924 -0.897465 -1.492314 2.127564 1.11803 3.085667 3.068861
178480.0 -0.850451 -0.800495 -1.148452 2.273949 1.261058 -3.009206 3.071033
178490.0 -1.21161 1.680704 -1.480885 2.010912 1.004083 1.090568 2.914247
178500.0 -1.056815 2.118837 -1.215088 1.835961 1.096576 2.881786 -3.093506
178510.0 -0.905207 1.976422 -1.163258 1.962494 1.229995 3.012107 2.953457
178520.0 -0.573053 1.917336 -1.463786 2.025409 0.98174 -2.968069 3.134902
178530.0 -0.944636 1.855888 -1.496267 1.833561 1.266557 2.885719 -3.071259
178540.0 -0.641867 1.948118 -1.298672 1.769293 1.081374 3.030428 -3.085947
178550.0 -1.399112 2.084979 -1.449109 1.967829 1.322596 2.608461 3.118456
178560.0 -1.355735 1.853965 -1.283453 1.770591 1.06449 2.634341 -2.900737
178570.0 -1.411254 1.781077 -1.239487 2.03288 0.940643 2.948722 -3.014194
178580.0 -1.0267 1.979065 -0.899485 2.084062 0.990606 -3.087422 0.638922
178590.0 -0.923886 1.977077 -1.31093 1.923458 0.994771 2.907854 -3.008279
178600.0 -1.477877 2.238572 -1.469935 1.807843 1.124252 3.0361 0.947811
178610.0 -1.156589 1.808837 -1.844447 1.596862 1.244576 -2.952043 -3.025037
178620.0 -1.323631 2.318833 -1.570007 1.547955 1.079381 -2.86007 1.023807
178630.0 -1.153913 2.095038 -1.298205 1.90123 1.724372 -3.029718 -2.818666
178640.0 -1.38602 2.418541 -1.563979 1.596002 1.001176 2.9574 0.766811
178650.0 -1.344889 2.061268 -1.488415 2.153953 1.022596 3.07949 3.119162
178660.0 -1.283604 2.081555 -1.540306 1.998894 1.342986 3.071991 1.117498
178670.0 -1.289684 1.970152 -1.530588 1.532293 1.211179 3.071119 3.114797
178680.0 -1.138673 2.205166 -0.653656 1.831116 1.294369 2.946766 -2.878484
178690.0 -0.935651 1.784099 -1.76384 1.484942 1.295933 2.833328 3.018978
178700.0 -1.520987 1.966953 -1.493804 1.437401 1.037636 2.843601 -3.071999
178710.0 -1.280924 1.816099 -1.327601 2.028631 1.088447 -2.867456 -2.912632
178720.0 -0.966777 1.940788 -1.545835 1.182429 1.143904 -2.810387 2.99078
178730.0 -1.288239 2.172076 -1.486859 1.92551 1.303403 2.848365 3.105133
178740.0 -1.546051 1.629349 -1.645377 1.549917 1.000553 -2.79406 3.131741
178750.0 -1.071466 1.859036 -1.291538 2.002322 1.241585 2.957107 2.951934
178760.0 -1.586848 1.126162 -1.751194 1.273173 1.207437 3.073265 -3.058558
178770.0 -1.271125 1.828862 -1.610763 1.192871 1.06187 -3.126437 3.137904
178780.0 -1.421359 1.705969 -1.712047 1.554838 1.104211 2.810826 -3.046316
178790.0 -1.552347 1.300803 -1.58363 1.730951 1.100286 -2.931771 -2.944142
178800.0 -1.243565 2.057102 -1.458395 1.672601 1.077733 2.683194 -2.910679
178810.0 -1.094719 2.322354 -1.211619 1.797516 1.095006 3.027152 2.747345
178820.0 -1.298591 1.859131 -1.317097 1.525807 1.255036 -2.8558 2.984618
178830.0 -1.321973 2.158282 -1.389182 1.799582 1.161241 2.938489 -3.066246
178840.0 -1.395439 1.758821 -1.761818 1.728719 1.342811 -2.830025 2.95641
178850.0 -1.395846 1.477587 -1.086559 1.778042 1.17156 2.798514 -2.986165
178860.0 -2.09005 1.514893 -1.310019 1.988474 1.230919 2.691133 3.020762
178870.0 -1.079218 2.208129 -1.293007 1.880977 1.234664 2.854578 3.084095
178880.0 -1.25182 2.290502 -1.308283 2.274612 1.093859 -2.952407 3.093335
178890.0 -1.473218 1.928118 -1.652071 1.584688 1.33414 -3.093854 -2.821235
178900.0 -1.518112 1.529281 -1.278999 1.889136 1.049813 -3.126012 -3.101816
178910.0 -0.993609 1.763964 -1.2535 1.928457 0.977196 2.834876 -2.91637
178920.0 -1.313127 2.373664 -1.171367 1.825123 0.962007 2.746265 3.099287
178930.0 -1.01018 -0.527689 -1.242218 2.070271 1.192484 3.055596 0.75285
178940.0 -1.038441 -0.647568 -1.33185 2.11252 1.157966 2.886953 0.937761
178950.0 -0.911781 -0.26919 -1.134911 1.885454 1.156924 3.066992 1.053153
178960.0 -1.304209 1.85485 -1.523109 2.21035 0.917166 -2.818447 2.921727
178970.0 -1.154745 1.787372 -1.760332 1.499447 1.123125 3.122887 -2.893618
178980.0 -1.156495 1.983363 -1.276662 1.817593 1.084602 3.000492 3.113258
178990.0 -1.472144 1.011994 -1.102202 2.029115 1.320198 -2.991692 1.054313
179000.0 -1.274328 1.586864 -1.511167 1.923786 1.211762 2.997794 -3.134481
179010.0 -1.666278 1.299097 -1.469304 2.047978 1.077469 3.124884 1.233206
179020.0 -1.517084 1.527525 -1.334906 2.161687 1.11149 2.920572 0.84163
179030.0 -1.303173 1.832988 -1.337065 2.132817 0.933873 -2.94926 -3.095124
179040.0 -1.383331 1.952424 -1.014585 2.14984 1.198765 3.122816 2.878372
